district,date,actual,forecast,lower_ci,upper_ci
WASHIM,2020-09-01,1599,1667.246904357272,1284.6330167608173,2049.860791953726
WASHIM,2020-10-01,1501,1667.246904357272,1284.6330167608173,2049.860791953726
WASHIM,2020-11-01,1453,1667.246904357272,1284.6330167608173,2049.860791953726
WASHIM,2020-12-01,1839,1667.246904357272,1284.6330167608173,2049.860791953726
WASHIM,2021-01-01,1658,1667.246904357272,1284.6330167608173,2049.860791953726
WASHIM,2021-02-01,1858,1667.246904357272,1284.6330167608173,2049.860791953726
WASHIM,2021-03-01,1844,1667.246904357272,1284.6330167608173,2049.860791953726
YAVATMAL,2020-06-01,3616,3838.6857752189835,3168.2602260993926,4509.111324338574
YAVATMAL,2020-07-01,3673,3838.6857752189835,3131.0092950998273,4546.36225533814
YAVATMAL,2020-08-01,3425,3838.6857752189835,3095.6234735811113,4581.748076856856
YAVATMAL,2020-09-01,3507,3838.6857752189835,3061.847846358075,4615.523704079892
YAVATMAL,2020-10-01,3562,3838.6857752189835,3029.4807632977527,4647.890787140214
YAVATMAL,2020-11-01,3501,3838.6857752189835,2998.3594487719465,4679.0121016660205
YAVATMAL,2020-12-01,3918,3838.6857752189835,2968.350254559562,4709.021295878405
YAVATMAL,2021-01-01,3851,3838.6857752189835,2939.341846500365,4738.029703937602
YAVATMAL,2021-02-01,3983,3838.6857752189835,2911.240312819941,4766.131237618026
YAVATMAL,2021-03-01,4182,3838.6857752189835,2883.965570485625,4793.405979952342
MUMBAI SUBURBAN,2021-01-01,13242,13038.458053818847,10138.540247292083,15938.375860345612
MUMBAI SUBURBAN,2021-02-01,13444,12745.939611887654,8873.528386957627,16618.35083681768
MUMBAI SUBURBAN,2021-03-01,13294,12487.070685089,7997.802391051218,16976.338979126784
