district,date,actual,forecast,lower_ci,upper_ci
WARDHA,2020-09-01,1360,792.073098885334,-365.8027608121315,1949.9489585827996
WARDHA,2020-10-01,1306,818.4539960023822,-339.4218636950834,1976.3298556998477
WARDHA,2020-11-01,1196,915.2490719313093,-242.62678776615644,2073.124931628775
WARDHA,2020-12-01,1561,846.0422701062633,-311.8335895912022,2003.9181298037288
WARDHA,2021-01-01,1640,831.2490351837607,-326.62682451370483,1989.1248948812263
WARDHA,2021-02-01,1787,869.0659971311808,-288.809862566285,2026.9418568286465
WARDHA,2021-03-01,1743,919.9591766783999,-214.4642955254128,2054.3826488822124
WASHIM,2020-06-01,1583,1827.1771990146806,1485.2563491264475,2169.098048902914
WASHIM,2020-07-01,1629,1796.9344243077246,1455.0098995007083,2138.858949114741
WASHIM,2020-08-01,1502,1644.2820459073278,1302.3538462244308,1986.2102455902248
WASHIM,2020-09-01,1599,1619.3196854777243,1277.3878109618477,1961.251559993601
WASHIM,2020-10-01,1501,1542.5132576015947,1200.5777082956383,1884.448806907551
WASHIM,2020-11-01,1453,1590.036584065453,1248.0973600123152,1931.975808118591
WASHIM,2020-12-01,1839,1564.1141483133215,1222.1712495558988,1906.0570470707441
WASHIM,2021-01-01,1658,1633.2391695470162,1291.2925961282044,1975.185742965828
WASHIM,2021-02-01,1858,1722.5257725657298,1380.575524528423,2064.4760206030364
WASHIM,2021-03-01,1844,1674.5216043831497,1332.5676817702408,2016.4755269960585
YAVATMAL,2020-06-01,3616,3838.6857752189835,3168.2602260993926,4509.111324338574
